Index,X,Y,Z,NormalX,NormalY,NormalZ,GroupID
     373 ,41.533,-21.780,105.891,-0.27505,0.84869,0.45174,0
     374 ,44.384,-51.940,139.711,-0.07033,0.14174,0.98740,0
     375 ,-12.865,-25.369,120.045,0.46469,0.53486,0.70568,0
     376 ,14.901,-27.179,117.147,0.05632,0.98357,0.17153,0
     377 ,26.959,-40.576,136.647,0.10911,0.34333,0.93286,0
     378 ,64.997,-14.737,107.341,0.25927,0.91836,0.29900,0
     379 ,42.462,-26.403,98.327,0.15936,0.62774,-0.76193,0
     380 ,-11.497,-24.695,116.835,0.36354,0.92994,-0.05531,0
     381 ,47.373,-35.078,131.798,0.69333,0.60658,0.38904,0
     382 ,66.466,-15.856,107.449,0.81078,0.57250,0.12196,0
     383 ,27.038,-80.882,128.469,-0.13834,-0.70661,0.69395,0
     384 ,-24.255,-20.181,115.058,-0.49342,0.69018,-0.52933,0
     385 ,49.255,-40.905,76.744,0.24616,0.79731,-0.55109,0
     386 ,60.320,-52.745,122.601,0.88171,-0.39812,0.25318,0
     387 ,45.069,-24.232,100.346,0.29272,0.36008,-0.88581,0
     388 ,19.477,-39.356,136.224,-0.18323,0.43886,0.87968,0
     389 ,66.436,-17.945,109.851,0.45572,0.40769,0.79127,0
     390 ,17.875,-28.557,124.543,0.03163,0.99331,0.11104,0
     391 ,66.884,-19.324,110.005,0.41897,0.14150,0.89691,0
     392 ,60.017,-37.464,118.375,0.96604,0.24751,-0.07419,0
     393 ,64.509,-16.857,109.514,0.01295,0.43651,0.89961,0
     394 ,5.348,-60.200,92.895,-0.30462,-0.40373,-0.86268,0
     395 ,33.358,-28.996,129.585,-0.23033,0.97047,-0.07168,0
     396 ,25.919,-45.914,138.995,0.03593,0.29829,0.95380,0
     397 ,59.625,-19.835,109.672,-0.09564,0.41285,0.90576,0
     398 ,6.234,-26.607,106.284,-0.07182,0.99521,0.06625,0
     399 ,64.107,-15.793,109.053,-0.14009,0.59688,0.79000,0
     400 ,18.397,-75.127,130.330,-0.47520,-0.65268,0.59008,0
     401 ,-27.415,-30.560,111.886,-0.97258,-0.03281,0.23026,0
     402 ,17.129,-27.843,119.428,0.11684,0.97920,0.16587,0
     403 ,33.806,-80.835,121.661,0.57954,-0.81482,0.01404,0
     404 ,-24.292,-20.240,118.137,-0.96095,0.23489,0.14628,0
     405 ,4.030,-26.961,109.615,0.04306,0.99096,0.12704,0
     406 ,36.189,-57.369,140.114,-0.03400,0.11120,0.99322,0
     407 ,-20.228,-44.967,86.201,-0.81900,0.49080,0.29724,0
     408 ,65.583,-14.941,107.382,0.55339,0.81180,0.18637,0
     409 ,66.054,-18.664,110.142,0.09720,0.14911,0.98403,0
     410 ,61.096,-21.200,110.047,0.10421,0.10862,0.98861,0
     411 ,34.082,-54.452,139.551,-0.11741,0.12127,0.98565,0
     412 ,-7.795,-32.499,99.017,-0.28267,0.49148,-0.82374,0
     413 ,27.030,-78.053,100.039,0.05146,-0.69212,-0.71995,0
     414 ,64.820,-18.638,110.045,-0.02646,0.16252,0.98635,0
     415 ,61.251,-43.809,116.569,0.82979,0.48928,-0.26843,0
     416 ,13.156,-78.545,100.484,-0.26101,-0.78275,-0.56496,0
     417 ,49.996,-19.255,106.165,-0.21869,0.79892,0.56026,0
     418 ,64.555,-17.684,109.880,0.15589,0.31056,0.93768,0
     419 ,27.024,-28.613,119.167,-0.17668,0.97440,0.13904,0
     420 ,59.104,-20.642,110.014,-0.05821,0.42515,0.90325,0
     421 ,26.306,-59.526,92.530,-0.02155,-0.08028,-0.99654,0
     422 ,30.359,-69.652,95.211,-0.08871,-0.27498,-0.95735,0
     423 ,1.691,-58.907,93.341,-0.22103,-0.48633,-0.84536,0
     424 ,44.484,-75.339,111.223,0.48020,-0.87709,-0.01116,0
     425 ,-19.516,-42.915,77.360,0.52041,0.56369,-0.64143,0
     426 ,33.629,-80.476,117.691,0.21672,-0.97168,-0.09414,0
     427 ,-0.752,-53.461,91.370,0.30191,-0.20842,-0.93027,0
     428 ,50.087,-23.852,113.406,-0.25204,0.81636,0.51965,0
     429 ,-14.655,-53.761,79.598,0.74954,-0.58888,-0.30235,0
     430 ,-13.044,-50.403,79.923,0.63953,0.01737,-0.76857,0
     431 ,47.759,-70.154,103.046,0.68081,-0.69273,-0.23796,0
     432 ,-17.484,-44.906,117.626,-0.82140,-0.51562,0.24378,0
     433 ,-21.071,-46.564,85.307,-0.95887,0.20955,0.19146,0
     434 ,11.133,-77.588,107.547,-0.58902,-0.80745,0.03287,0
     435 ,49.596,-63.083,96.477,0.63393,-0.28429,-0.71924,0
     436 ,11.045,-57.349,134.200,-0.42635,-0.25873,0.86677,0
     437 ,-10.670,-48.948,122.713,-0.57191,-0.54810,0.61033,0
     438 ,55.875,-19.199,108.358,-0.21497,0.72094,0.65882,0
     439 ,34.455,-51.339,139.035,-0.01092,0.19065,0.98160,0
     440 ,-6.946,-40.855,92.372,0.30878,0.61932,-0.72187,0
     441 ,62.753,-24.990,107.963,0.57768,-0.62305,0.52735,0
     442 ,30.313,-34.234,134.882,0.04435,0.27249,0.96114,0
     443 ,24.319,-46.820,92.405,0.10432,0.02939,-0.99411,0
     444 ,52.044,-22.842,112.422,-0.08925,0.85050,0.51834,0
     445 ,-6.478,-50.184,124.855,-0.57148,-0.53364,0.62341,0
     446 ,21.435,-30.668,131.396,-0.16117,0.72578,0.66878,0
     447 ,43.902,-70.702,122.595,0.52995,-0.71956,0.44877,0
     448 ,4.788,-50.114,91.721,-0.15098,0.19407,-0.96930,0
     449 ,-15.366,-44.750,120.630,-0.64531,-0.23300,0.72752,0
     450 ,48.500,-40.877,76.622,-0.01968,0.81089,-0.58487,0
     451 ,-15.915,-47.948,77.960,0.60800,0.20462,-0.76711,0
     452 ,1.629,-66.314,123.327,-0.52146,-0.27761,0.80686,0
     453 ,60.584,-44.944,104.587,0.94511,0.11487,-0.30589,0
     454 ,-16.697,-22.970,115.650,0.33465,0.84904,-0.40883,0
     455 ,41.524,-63.075,138.767,0.41201,-0.41371,0.81184,0
     456 ,9.770,-47.518,134.694,-0.34280,0.12518,0.93103,0
     457 ,61.032,-44.351,106.746,0.98594,0.09297,-0.13884,0
     458 ,14.273,-39.087,134.440,-0.34140,0.30592,0.88874,0
     459 ,22.520,-82.070,113.395,0.01301,-0.98657,0.16282,0
     460 ,62.190,-26.229,106.410,0.82083,-0.53891,0.18923,0
     461 ,57.134,-20.890,110.061,-0.02104,0.55913,0.82882,0
     462 ,50.072,-63.682,124.594,0.74043,-0.62414,0.24942,0
     463 ,-17.414,-39.769,100.863,-0.64224,0.41254,-0.64602,0
     464 ,21.541,-26.141,106.396,0.01622,0.98094,-0.19364,0
     465 ,12.950,-70.214,130.265,-0.50893,-0.42422,0.74902,0
     466 ,34.209,-65.417,141.192,0.36083,-0.12393,0.92436,0
     467 ,42.358,-32.420,89.747,-0.04213,0.94227,-0.33220,0
     468 ,-20.215,-42.109,77.760,0.27078,0.84103,-0.46834,0
     469 ,29.003,-81.553,120.600,0.02336,-0.97253,-0.23160,0
     470 ,46.357,-74.074,110.679,0.69546,-0.71770,-0.03535,0
     471 ,43.245,-38.638,82.941,-0.57806,0.39379,-0.71469,0
     472 ,-1.601,-42.364,93.883,0.18740,0.17889,-0.96586,0
     473 ,27.284,-51.742,92.282,0.02313,0.08529,-0.99609,0
     474 ,52.241,-23.312,101.304,-0.08347,-0.02460,-0.99621,0
     475 ,10.905,-66.355,95.324,-0.08583,-0.50911,-0.85641,0
     476 ,20.493,-36.140,134.716,-0.11659,0.43520,0.89276,0
     477 ,42.340,-44.924,84.845,-0.71495,-0.26795,-0.64579,0
     478 ,-18.163,-23.867,122.049,0.34344,0.38539,0.85646,0
     479 ,32.094,-71.524,95.808,0.00473,-0.43289,-0.90143,0
     480 ,-11.169,-45.491,123.813,-0.52690,-0.13557,0.83904,0
     481 ,54.739,-25.707,101.912,-0.03376,-0.59988,-0.79938,0
     482 ,-21.733,-44.311,99.088,-0.38343,0.71945,-0.57912,0
     483 ,62.283,-46.763,120.157,0.97622,-0.09832,0.19322,0
     484 ,-7.794,-55.777,88.848,0.43879,-0.68471,-0.58192,0
     485 ,33.771,-71.168,135.935,0.37998,-0.77558,0.50408,0
     486 ,54.655,-32.650,121.835,0.37252,0.75070,0.54560,0
     487 ,22.831,-70.543,134.875,-0.26298,-0.42909,0.86413,0
     488 ,33.862,-63.552,141.137,0.04465,0.17867,0.98290,0
     489 ,-20.800,-53.743,89.454,-0.77710,-0.53230,0.33582,0
     490 ,36.278,-65.398,92.647,-0.16566,-0.30828,-0.93676,0
     491 ,37.870,-72.222,129.063,0.66328,-0.62405,0.41306,0
     492 ,38.364,-39.183,87.796,-0.70770,0.03962,-0.70540,0
     493 ,-25.046,-22.778,115.372,-0.95865,0.21394,0.18765,0
     494 ,6.998,-29.007,100.461,0.02202,0.72560,-0.68776,0
     495 ,-20.687,-32.602,105.866,-0.22454,0.32389,-0.91906,0
     496 ,-24.625,-30.747,117.885,-0.75096,-0.30524,0.58557,0
     497 ,22.301,-50.523,138.861,-0.20281,0.11447,0.97250,0
     498 ,-5.022,-68.417,109.392,-0.42544,-0.89787,-0.11323,0
     499 ,31.464,-67.184,140.822,-0.30886,-0.49991,0.80914,0
     500 ,56.430,-24.352,112.360,0.37632,0.44190,0.81431,0
     501 ,35.090,-80.086,118.806,0.42361,-0.90493,-0.04069,0
     502 ,34.067,-58.465,140.142,-0.14127,0.19642,0.97029,0
     503 ,-21.171,-53.202,89.082,-0.95326,-0.15916,0.25685,0
     504 ,32.321,-79.985,106.201,0.27625,-0.94964,-0.14791,0
     505 ,6.598,-75.833,116.127,-0.38990,-0.91760,0.07737,0
     506 ,54.892,-22.715,111.722,0.17582,0.66430,0.72649,0
     507 ,-22.155,-38.151,114.892,-0.76489,-0.41980,0.48858,0
     508 ,8.591,-29.634,99.869,0.00106,0.72111,-0.69282,0
     509 ,-11.024,-60.418,101.633,-0.73597,-0.66117,-0.14561,0
     510 ,56.807,-27.842,113.433,0.77993,0.19319,0.59530,0
     511 ,17.947,-80.111,102.158,0.06537,-0.79100,-0.60831,0
     512 ,49.537,-26.880,116.685,-0.32197,0.74604,0.58288,0
     513 ,-21.037,-25.104,122.624,-0.39054,0.05030,0.91921,0
     514 ,7.267,-41.011,94.810,-0.05558,0.20451,-0.97728,0
     515 ,53.490,-24.412,113.937,0.32572,0.64325,0.69292,0
     516 ,-9.388,-43.525,87.714,0.61261,0.56453,-0.55319,0
     517 ,-15.365,-41.697,91.023,-0.63494,0.76528,-0.10581,0
     518 ,11.395,-74.180,126.653,-0.41651,-0.67571,0.60823,0
     519 ,34.616,-73.295,96.949,0.06787,-0.55382,-0.82986,0
     520 ,25.842,-81.213,117.221,0.12430,-0.99206,0.01907,0
     521 ,46.734,-24.375,111.899,-0.37714,0.74828,0.54574,0
     522 ,5.466,-72.190,105.184,-0.65388,-0.73709,-0.17071,0
     523 ,-12.673,-50.865,116.788,-0.67036,-0.66269,0.33385,0
     524 ,48.017,-27.094,116.023,-0.27237,0.75658,0.59448,0
     525 ,23.366,-39.210,136.313,0.00234,0.43012,0.90277,0
     526 ,-0.808,-60.314,94.902,-0.16767,-0.58793,-0.79134,0
     527 ,27.188,-81.050,117.470,0.11753,-0.99122,-0.06066,0
     528 ,30.343,-27.821,118.705,-0.20687,0.95984,0.18949,0
     529 ,-0.687,-55.206,127.297,-0.59267,-0.48580,0.64245,0
     530 ,-14.291,-42.374,83.500,0.38389,0.81812,-0.42814,0
     531 ,48.714,-39.878,78.919,0.15434,0.90194,-0.40335,0
     532 ,-26.636,-28.208,109.059,-0.54003,0.51839,-0.66306,0
     533 ,48.829,-27.778,117.291,-0.34344,0.81163,0.47255,0
     534 ,-21.961,-52.931,77.213,-0.88591,-0.06714,-0.45897,0
     535 ,-8.861,-60.196,113.718,-0.90986,-0.10684,0.40093,0
     536 ,-4.407,-54.571,123.417,-0.71886,-0.37416,0.58588,0
     537 ,26.184,-64.112,139.693,-0.42366,-0.31716,0.84848,0
     538 ,54.581,-45.785,80.395,0.96955,0.16286,-0.18291,0
     539 ,-6.445,-39.087,93.996,0.13670,0.63388,-0.76126,0
     540 ,49.376,-55.853,138.477,0.59613,-0.48716,0.63820,0
     541 ,29.122,-71.374,95.742,0.05394,-0.35969,-0.93151,0
     542 ,-17.542,-55.169,91.018,-0.35652,-0.92872,0.10184,0
     543 ,61.162,-44.359,113.696,0.85820,0.51018,-0.05665,0
     544 ,27.462,-60.513,139.288,-0.04729,0.19078,0.98049,0
     545 ,43.994,-21.471,101.344,-0.16878,0.58812,-0.79096,0
     546 ,40.813,-28.382,118.174,0.24140,0.96985,0.03341,0
     547 ,36.876,-24.589,110.135,0.06420,0.91219,0.40472,0
     548 ,20.725,-80.085,101.882,0.00970,-0.74119,-0.67123,0
     549 ,13.703,-52.524,90.711,0.04901,0.11740,-0.99188,0
     550 ,4.457,-74.379,112.634,-0.53141,-0.83642,-0.13419,0
     551 ,51.571,-62.331,98.011,0.64678,-0.35432,-0.67538,0
     552 ,0.179,-71.645,119.325,-0.55563,-0.80771,0.19720,0
     553 ,-15.579,-45.764,79.351,0.66243,0.37298,-0.64967,0
     554 ,27.761,-62.010,139.706,-0.05582,0.45411,0.88919,0
     555 ,25.819,-82.111,108.078,0.23168,-0.96889,-0.08699,0
     556 ,-22.022,-51.460,77.849,-0.99999,-0.00113,-0.00351,0
     557 ,41.534,-28.173,120.276,0.17632,0.97911,-0.10130,0
     558 ,22.514,-78.693,129.063,-0.34308,-0.64803,0.67996,0
     559 ,15.701,-76.311,126.463,-0.43365,-0.82709,0.35760,0
     560 ,-0.406,-26.025,105.368,0.00324,0.99018,-0.13975,0
     561 ,43.443,-44.175,83.264,-0.74027,-0.29750,-0.60291,0
     562 ,21.866,-82.728,109.170,0.06218,-0.99670,0.05213,0
     563 ,40.338,-41.539,137.483,-0.47001,0.21822,0.85526,0
     564 ,60.389,-30.157,105.552,0.92052,-0.38514,-0.06564,0
     565 ,24.434,-45.215,92.494,0.09112,0.07304,-0.99316,0
     566 ,-12.277,-44.438,83.445,0.66924,0.41957,-0.61325,0
     567 ,60.105,-40.561,122.527,0.83277,0.29725,0.46705,0
     568 ,-10.387,-55.346,113.739,-0.79163,-0.46065,0.40140,0
     569 ,-14.355,-27.174,121.956,0.40469,0.43325,0.80531,0
     570 ,-2.975,-46.477,129.008,-0.53985,0.05633,0.83987,0
     571 ,51.684,-18.603,102.919,0.03673,0.76753,-0.63996,0
     572 ,48.657,-38.967,80.609,0.31587,0.84256,-0.43625,0
     573 ,48.867,-60.077,132.656,0.65440,-0.64927,0.38758,0
     574 ,26.757,-81.860,110.272,0.23715,-0.96915,0.06715,0
     575 ,17.607,-76.693,127.776,-0.46317,-0.74627,0.47807,0
     576 ,42.768,-20.628,103.432,-0.54871,0.79812,-0.24886,0
     577 ,18.889,-33.977,133.457,-0.22287,0.48240,0.84712,0
     578 ,-7.073,-46.006,126.253,-0.54856,-0.04795,0.83474,0
     579 ,25.197,-60.128,92.532,0.03569,-0.03781,-0.99865,0
     580 ,51.370,-51.448,91.182,0.76089,-0.43881,-0.47802,0
     581 ,61.609,-42.662,119.852,0.93510,0.32869,-0.13249,0
     582 ,-18.232,-44.321,90.608,-0.69332,0.70803,0.13417,0
     583 ,-23.818,-19.412,119.197,-0.78382,0.60262,0.14989,0
     584 ,34.982,-63.742,141.092,0.19389,0.05675,0.97938,0
     585 ,13.749,-26.151,105.357,-0.13518,0.97691,-0.16543,0
     586 ,22.846,-80.749,127.029,-0.38098,-0.87342,0.30329,0
     587 ,-23.156,-33.774,117.266,-0.65489,-0.49319,0.57261,0
     588 ,53.228,-42.372,130.987,0.67155,0.49666,0.54986,0
     589 ,47.014,-67.938,122.408,0.68472,-0.64907,0.33146,0
     590 ,11.872,-27.335,102.633,-0.06666,0.86464,-0.49795,0
     591 ,29.770,-37.050,135.327,0.10349,0.17161,0.97971,0
     592 ,-15.391,-44.453,80.368,0.63599,0.46370,-0.61685,0
     593 ,-19.928,-25.317,122.905,-0.11352,0.23176,0.96613,0
     594 ,51.262,-34.104,89.978,0.82797,0.47452,-0.29884,0
     595 ,53.839,-43.090,86.173,0.94212,0.27774,0.18781,0
     596 ,32.681,-66.589,141.481,-0.10025,-0.27272,0.95686,0
     597 ,-22.855,-40.251,111.201,-0.75388,-0.54111,0.37264,0
     598 ,-12.845,-29.678,104.663,-0.16759,0.77118,-0.61416,0
     599 ,59.413,-37.590,110.889,0.97105,0.23639,0.03437,0
     600 ,52.689,-47.623,77.418,0.12999,-0.86702,-0.48102,0
     601 ,42.399,-75.770,115.535,0.51062,-0.80134,0.31164,0
     602 ,28.616,-30.705,96.479,-0.10247,0.68916,-0.71733,0
     603 ,60.039,-53.987,120.833,0.87123,-0.44351,0.21038,0
     604 ,1.716,-61.098,125.708,-0.57047,-0.37178,0.73235,0
     605 ,-21.800,-20.524,121.724,-0.03173,0.26188,0.96458,0
     606 ,2.797,-62.654,125.744,-0.55253,-0.37463,0.74456,0
     607 ,39.348,-41.114,86.966,-0.72708,-0.16572,-0.66626,0
     608 ,-25.183,-26.728,117.115,-0.92824,0.08627,0.36183,0
     609 ,21.816,-70.443,95.770,-0.11212,-0.41309,-0.90376,0
     610 ,-22.806,-19.119,121.014,-0.23103,0.81566,0.53040,0
     611 ,-14.540,-49.624,111.988,-0.91229,-0.30409,-0.27432,0
     612 ,34.577,-79.987,115.396,0.35693,-0.92591,-0.12366,0
     613 ,-19.445,-21.802,121.655,0.30410,0.33847,0.89048,0
     614 ,-10.236,-52.032,83.182,0.74973,-0.32612,-0.57580,0
     615 ,-2.722,-67.328,120.209,-0.56756,-0.27420,0.77633,0
     616 ,-17.816,-52.310,76.823,0.45081,-0.17524,-0.87525,0
     617 ,2.625,-55.839,129.591,-0.57593,-0.45557,0.67880,0
     618 ,-6.408,-32.416,98.673,-0.24921,0.46685,-0.84850,0
     619 ,37.044,-78.826,118.064,0.65240,-0.75549,0.06010,0
     620 ,40.971,-73.314,121.542,0.58500,-0.69498,0.41806,0
     621 ,-23.216,-36.443,114.800,-0.72620,-0.45789,0.51281,0
     622 ,-2.228,-47.901,91.445,0.40973,0.35330,-0.84101,0
     623 ,-4.131,-57.279,92.410,0.17210,-0.67792,-0.71470,0
     624 ,-24.641,-22.468,117.323,-0.97074,0.11718,0.20959,0
     625 ,-8.940,-62.756,102.346,-0.63745,-0.72212,-0.26872,0
     626 ,-21.857,-24.776,122.093,-0.59974,-0.02560,0.79979,0
     627 ,26.590,-73.737,97.049,-0.01699,-0.51571,-0.85659,0
     628 ,48.496,-39.524,135.350,0.71546,0.41827,0.55962,0
     629 ,-20.600,-52.524,90.647,-0.90996,-0.17415,0.37636,0
     630 ,-16.445,-52.365,77.646,0.50379,-0.22799,-0.83319,0
     631 ,-14.982,-53.728,79.240,0.52261,-0.61113,-0.59448,0
     632 ,-21.692,-49.209,81.874,-0.99442,-0.00085,0.10549,0
     633 ,28.582,-36.383,135.304,-0.02344,0.22340,0.97444,0
     634 ,14.332,-60.280,91.223,-0.25381,-0.12175,-0.95956,0
     635 ,23.614,-82.245,112.052,0.07447,-0.98698,0.14259,0
     636 ,51.536,-47.612,78.918,-0.13797,-0.98938,-0.04583,0
     637 ,0.536,-62.820,123.994,-0.56091,-0.33056,0.75902,0
     638 ,-20.496,-54.580,87.651,-0.51451,-0.84380,0.15257,0
     639 ,54.125,-46.335,78.270,0.91438,-0.04464,-0.40239,0
     640 ,13.058,-33.786,131.297,-0.31514,0.54179,0.77920,0
     641 ,42.273,-64.814,92.825,0.37567,-0.31708,-0.87082,0
     642 ,5.394,-26.718,106.837,-0.03827,0.99654,0.07374,0
     643 ,-1.391,-58.094,93.380,-0.02318,-0.56404,-0.82542,0
     644 ,50.009,-35.353,93.814,0.59861,0.67442,0.43224,0
     645 ,27.641,-54.006,138.530,0.01597,-0.03883,0.99912,0
     646 ,38.992,-66.206,92.533,-0.04993,-0.42706,-0.90285,0
     647 ,-10.681,-40.869,124.283,-0.28232,0.02627,0.95896,0
     648 ,49.398,-46.247,77.323,-0.45608,-0.70851,-0.53852,0
     649 ,41.861,-65.924,134.051,0.61423,-0.71487,0.33420,0
     650 ,33.006,-77.994,100.977,0.18277,-0.84381,-0.50456,0
     651 ,-7.924,-33.325,121.703,0.19429,0.11423,0.97427,0
     652 ,31.394,-48.046,92.437,-0.16118,-0.07528,-0.98405,0
     653 ,10.499,-30.362,99.051,-0.05910,0.71362,-0.69804,0
     654 ,25.755,-52.733,138.792,0.05710,-0.11567,0.99164,0
     655 ,2.234,-67.769,123.278,-0.53415,-0.24971,0.80766,0
     656 ,-10.635,-44.281,124.281,-0.45587,-0.09136,0.88535,0
     657 ,53.425,-42.300,87.483,0.91913,-0.08783,0.38404,0
     658 ,61.951,-43.368,120.627,0.97434,0.20239,0.09851,0
     659 ,39.411,-77.333,112.756,0.37520,-0.92606,-0.04049,0
     660 ,50.257,-47.584,80.853,-0.10415,-0.97838,-0.17865,0
     661 ,42.508,-31.625,91.635,0.02079,0.90034,-0.43470,0
     662 ,43.190,-20.373,103.408,-0.44401,0.87770,-0.18026,0
     663 ,34.821,-79.237,108.868,0.38074,-0.92401,-0.03517,0
     664 ,43.279,-50.203,139.416,-0.09858,0.07753,0.99210,0
     665 ,54.458,-46.802,81.286,0.64277,-0.75097,0.15132,0
     666 ,-4.836,-68.525,115.870,-0.53367,-0.84316,0.06543,0
     667 ,27.182,-59.295,92.466,-0.05933,-0.12641,-0.99020,0
     668 ,-14.524,-41.451,89.118,-0.32613,0.93794,-0.11790,0
     669 ,19.597,-57.490,138.041,-0.35421,-0.22968,0.90652,0
     670 ,19.891,-43.670,92.446,0.06638,0.12218,-0.99029,0
     671 ,-13.191,-41.629,87.005,0.09225,0.98045,-0.17382,0
     672 ,-24.740,-32.283,116.622,-0.77429,-0.40598,0.48544,0
     673 ,48.937,-50.475,87.065,0.29357,-0.76944,-0.56725,0
     674 ,6.974,-51.865,133.922,-0.32196,-0.07944,0.94341,0
     675 ,-27.601,-30.933,110.626,-0.99916,-0.03870,0.01355,0
     676 ,48.480,-48.109,82.864,-0.08015,-0.88800,-0.45281,0
     677 ,-19.777,-43.747,98.494,-0.39365,0.76932,-0.50318,0
     678 ,52.242,-35.787,92.707,0.61372,0.71246,0.34022,0
     679 ,20.823,-69.486,95.453,-0.11737,-0.40720,-0.90577,0
     680 ,28.020,-63.990,140.442,-0.23277,-0.11840,0.96530,0
     681 ,-21.069,-50.255,88.100,-0.99645,0.04341,0.07218,0
     682 ,21.476,-80.167,124.923,-0.45268,-0.88247,0.12776,0
     683 ,54.506,-44.866,81.865,0.91402,0.38543,-0.12653,0
     684 ,-21.070,-49.569,87.737,-0.99584,0.04154,0.08112,0
     685 ,25.832,-81.264,118.403,0.09154,-0.99195,-0.08749,0
     686 ,16.926,-62.019,92.305,0.05430,-0.36651,-0.92883,0
     687 ,54.553,-46.600,80.495,0.87008,-0.46019,-0.17660,0
     688 ,-5.150,-67.747,107.308,-0.49228,-0.81269,-0.31177,0
     689 ,26.341,-42.180,92.813,-0.03232,0.09939,-0.99452,0
     690 ,43.815,-20.315,102.687,-0.42181,0.81536,-0.39655,0
     691 ,33.870,-68.346,94.271,-0.12786,-0.39903,-0.90798,0
     692 ,45.925,-61.109,93.396,0.43550,-0.35807,-0.82591,0
     693 ,12.927,-26.226,109.931,-0.03773,0.99376,0.10495,0
     694 ,30.038,-60.674,92.485,-0.09713,-0.25430,-0.96223,0
     695 ,-22.314,-21.750,114.308,0.18734,0.64539,-0.74053,0
     696 ,42.521,-67.671,94.365,0.34782,-0.48234,-0.80397,0
     697 ,-19.562,-27.500,123.498,-0.39533,-0.00924,0.91849,0
     698 ,58.419,-55.875,122.595,0.77672,-0.57630,0.25413,0
     699 ,-14.721,-23.146,117.432,0.43824,0.88989,-0.12668,0
     700 ,55.349,-56.549,126.952,0.66478,-0.62189,0.41391,0
     701 ,-21.774,-44.379,77.066,-0.74976,0.09668,-0.65461,0
     702 ,48.555,-65.381,124.464,0.68278,-0.65579,0.32210,0
     703 ,40.977,-26.471,129.397,0.19029,0.82994,0.52439,0
     704 ,35.327,-79.761,121.018,0.63235,-0.75338,0.18044,0
     705 ,41.155,-48.317,139.067,-0.11404,0.09036,0.98936,0
     706 ,38.292,-77.903,113.783,0.42169,-0.90181,-0.09438,0
     707 ,-17.743,-41.829,82.203,0.17570,0.98296,-0.05409,0
     708 ,-19.562,-42.277,78.255,0.49400,0.78362,-0.37671,0
     709 ,15.172,-28.455,99.687,-0.23426,0.76829,-0.59569,0
     710 ,30.741,-72.661,135.099,0.06243,-0.77538,0.62840,0
     711 ,18.855,-42.867,137.408,-0.29123,0.16386,0.94252,0
     712 ,20.032,-71.486,96.549,-0.15100,-0.43938,-0.88552,0
     713 ,-12.599,-47.546,81.338,0.65886,0.35640,-0.66248,0
     714 ,6.230,-72.824,104.163,-0.71329,-0.69122,-0.11590,0
     715 ,35.911,-71.663,96.031,0.02759,-0.52830,-0.84861,0
     716 ,2.794,-47.736,132.428,-0.35443,0.11776,0.92764,0
     717 ,-10.773,-46.022,84.122,0.68794,0.37227,-0.62302,0
     718 ,31.256,-81.619,125.138,0.42584,-0.87576,0.22737,0
     719 ,-18.321,-20.735,120.051,0.54970,0.83431,0.04193,0
     720 ,5.391,-59.448,129.435,-0.52532,-0.41597,0.74229,0
     721 ,-22.877,-20.470,115.187,0.29576,0.63565,-0.71308,0
     722 ,40.559,-58.473,90.388,0.06041,-0.29341,-0.95408,0
     723 ,11.153,-77.876,103.933,-0.61205,-0.79081,0.00473,0
     724 ,32.809,-75.522,131.026,0.39941,-0.61167,0.68288,0
     725 ,0.805,-71.484,110.833,-0.51278,-0.82910,-0.22282,0
     726 ,60.478,-55.567,117.765,0.88518,-0.31264,0.34456,0
     727 ,11.595,-27.778,102.001,-0.07230,0.82507,-0.56039,0
     728 ,16.155,-56.330,90.989,0.20427,-0.07966,-0.97567,0
     729 ,-25.402,-37.650,109.270,-0.86238,-0.41878,0.28448,0
     730 ,23.141,-80.225,102.273,0.07953,-0.84805,-0.52392,0
     731 ,-15.762,-42.291,82.392,0.31803,0.86944,-0.37805,0
     732 ,32.891,-50.312,92.187,-0.28665,0.07739,-0.95490,0
     733 ,18.490,-42.484,92.444,0.09236,0.15451,-0.98366,0
     734 ,13.961,-63.556,93.229,-0.07798,-0.50649,-0.85871,0
     735 ,-16.036,-29.215,123.606,0.24408,0.21793,0.94495,0
     736 ,-15.596,-39.518,121.609,-0.63404,-0.19410,0.74854,0
     737 ,-18.890,-41.949,79.810,0.34696,0.87308,-0.34256,0
     738 ,29.031,-72.861,96.312,-0.01248,-0.51316,-0.85820,0
     739 ,34.357,-78.170,101.723,0.23341,-0.89276,-0.38535,0
     740 ,40.326,-76.418,117.431,0.56296,-0.75343,0.33973,0
     741 ,37.576,-78.120,112.184,0.41646,-0.90813,-0.04327,0
     742 ,-24.435,-20.438,116.868,-0.96558,0.25008,0.07156,0
     743 ,8.913,-59.141,132.215,-0.54212,-0.35974,0.75940,0
     744 ,-21.327,-55.036,77.348,-0.66774,-0.56681,-0.48255,0
     745 ,40.919,-21.600,104.345,-0.49867,0.85974,-0.11038,0
