Points_0,Points_1,Points_2,Points_Magnitude,meshID
49656.1,-30110.9,100907,116424,34303
49249.7,-29928.9,100180,115574,34304
65053.1,-22325.6,102462,123405,34305
53320.2,-43765.5,78094.9,104198,34316
48394.2,-49319.4,84234.5,108949,34325
48020.8,-49382.6,84931.7,109353,34326
48462,-50252.9,85369.9,110281,34327
49130.5,-49148.6,83873.6,108923,34328
48704.6,-48765.6,83481.9,108256,34329
67469.6,-18808,108436,129090,34342
48749.5,-31646.8,88849,106171,34347
47793,-31442.5,88784.8,105620,34348
52768.4,-41852,84181,107808,34362
50742.3,-35038.8,93602.7,112089,34368
50780.9,-34983.5,92830.3,111445,34369
46171.9,-31977.5,87460.4,103941,34373
58120.1,-18030.9,101388,118248,34383
58040.3,-17285.8,102133,118738,34384
39299.1,-33449.6,88924.5,102815,34397
38353.6,-33667.5,89325.6,102876,34398
38620.8,-32806.9,89995.9,103282,34399
43158.4,-41642.8,81882.7,101497,34421
56192.7,-28478.6,102412,120237,34430
56249.3,-29383.5,102710,120734,34431
53853.4,-22249.1,112656,126833,34448
54939,-37553.2,99967.2,120092,34496
48239,-25173.5,100369,114169,34529
42259.8,-22799.8,100473,111358,34541
41760.9,-23254.4,100083,110911,34543
57058.7,-17093.3,107837,123194,34548
41693.2,-29527.4,94315.9,107265,34560
63107.2,-18255.7,101192,120647,34565
47051.4,-32282,87568.9,104519,34617
53699.6,-45287.3,87018.2,111834,34648
57017.2,-18027.9,108443,123838,34655
54393.6,-37814.5,99192,119280,34662
50549.9,-38882.3,81065.7,103144,34666
49613.3,-38511,81250,102694,34667
46760,-22341.5,100581,113147,34700
47524.2,-21842.2,100606,113390,34701
50896.6,-48046.8,78579.9,105232,34735
